student_id,study_hours,attendance,assignment_score,previous_score,maths,dbms,python,os,ml,current_score,performance_level,strongest_subject,weakest_subject,learning_recommendation,detailed_insight,predicted_score,predicted_performance
ST0834,16,75,96,47,47,57,92,72,68,77.19,Good,python,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,75.1325999999999,Good
ST0835,13,70,100,83,80,77,62,42,59,74.67,Average,maths,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject.,75.25830000000002,Good
ST0836,8,71,81,72,45,58,91,99,60,66.87,Average,os,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time.,68.28729999999995,Average
ST0837,15,56,47,81,44,75,69,74,100,64.05,Average,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,66.39650000000009,Average
ST0838,9,63,63,91,83,98,72,44,92,76.73,Good,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,67.28759999999998,Average
ST0839,8,64,55,74,96,52,96,66,61,57.25,Needs Improvement,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,59.1315,Average
ST0840,9,56,88,45,68,95,91,83,74,66.59,Average,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,65.40640000000005,Average
ST0841,11,58,65,78,67,85,48,51,76,67.37,Average,dbms,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Improve your attendance.,66.20259999999993,Average
ST0842,20,100,66,91,50,42,93,59,55,82.87,Good,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,80.69429999999991,Good
ST0843,13,97,76,62,96,49,86,84,89,71.91,Average,maths,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,72.51429999999992,Average
ST0844,11,57,43,64,40,77,40,59,97,55.83,Needs Improvement,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,58.40799999999999,Average
ST0845,17,99,89,98,82,40,83,48,88,80.57,Good,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,79.74889999999994,Good
ST0846,9,72,63,89,58,94,74,78,82,61.7,Average,dbms,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time.,66.6395,Average
ST0847,14,78,58,82,48,95,50,43,56,67.66,Average,dbms,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Spend more time completing and practicing assignments.,69.20349999999993,Average
ST0848,14,67,75,58,66,66,73,90,55,65.63,Average,os,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,67.70860000000005,Average
ST0849,11,80,99,44,73,85,55,93,97,78.68,Good,ml,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,74.19620000000006,Average
ST0850,18,79,78,90,83,47,48,58,94,80.61,Good,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,78.90810000000005,Good
ST0851,19,88,49,50,43,90,71,77,41,69.76,Average,dbms,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,70.0905000000001,Average
ST0852,14,84,64,95,75,85,54,66,43,71.17,Average,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,72.82750000000003,Average
ST0853,9,67,57,51,57,81,51,84,60,59.02,Needs Improvement,os,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,58.66390000000008,Average
ST0854,7,91,58,49,54,56,72,82,78,59.62,Needs Improvement,os,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,60.82489999999995,Average
ST0855,11,88,75,47,90,48,84,52,73,67.07,Average,maths,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,66.22499999999995,Average
ST0856,17,66,49,63,52,100,53,52,69,74.13,Average,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,70.89650000000005,Average
ST0857,15,63,72,99,58,45,96,99,45,69.85,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,71.50960000000005,Average
ST0858,15,80,94,67,88,82,96,96,56,79.74,Good,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,79.3215999999999,Good
ST0859,6,73,89,80,45,64,47,61,78,65.78,Average,ml,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time.,66.59349999999996,Average
ST0860,19,84,44,75,87,78,47,67,64,71.86,Average,maths,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,74.70500000000001,Average
ST0861,16,93,86,76,95,88,66,91,44,87.45,Good,maths,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,83.84659999999992,Good
ST0862,13,94,88,60,51,99,51,86,44,75.18,Good,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,74.52670000000008,Average
ST0863,14,83,74,47,90,67,40,92,59,66.08,Average,os,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject.,69.17169999999999,Average
ST0864,14,52,83,94,76,72,82,84,55,75.0,Good,os,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,74.96859999999998,Average
ST0865,16,86,73,48,56,93,79,61,90,70.76,Average,dbms,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it.,71.48310000000014,Average
ST0866,5,92,72,86,97,76,81,82,80,68.43,Average,maths,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,72.73830000000001,Average
ST0867,17,89,94,54,62,48,90,58,76,75.37,Good,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,75.4854,Good
ST0868,10,75,60,87,65,57,50,47,79,69.22,Average,ml,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject.,65.18260000000002,Average
ST0869,11,72,56,85,68,95,78,91,48,72.53,Average,dbms,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Spend more time completing and practicing assignments.,70.55929999999995,Average
ST0870,18,93,61,79,72,98,82,47,44,76.87,Good,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.16659999999995,Good
ST0871,17,88,87,57,99,60,70,81,81,82.29,Good,maths,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,80.27559999999998,Good
ST0872,12,64,76,81,66,41,56,65,96,68.9,Average,ml,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Improve your attendance.,68.87619999999997,Average
ST0873,14,98,54,99,64,100,72,87,41,72.45,Average,dbms,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,73.61199999999991,Average
ST0874,13,53,74,59,95,97,71,90,48,68.39,Average,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,68.48430000000005,Average
ST0875,6,78,67,45,94,82,97,65,82,63.61,Average,python,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time.,63.690499999999936,Average
ST0876,15,71,46,51,49,98,68,62,75,67.89,Average,dbms,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,68.73710000000007,Average
ST0877,14,74,71,41,86,99,60,82,61,66.79,Average,dbms,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject.,68.21569999999998,Average
ST0878,6,62,50,46,62,77,60,52,61,47.89,Needs Improvement,dbms,os,Focus strongly on os and improve overall study consistency.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments. Overall performance needs improvement. Follow a consistent study plan.,50.88570000000002,Average
ST0879,9,67,49,55,60,97,79,67,61,59.95,Needs Improvement,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,59.90819999999994,Average
ST0880,17,82,48,42,60,79,62,48,73,62.76,Average,dbms,os,Complete assignments regularly and practice more in os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,66.77579999999998,Average
ST0881,9,65,53,84,82,75,95,59,94,66.36,Average,python,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,67.00379999999991,Average
ST0882,10,94,52,42,52,89,45,95,68,62.31,Average,os,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,62.28190000000008,Average
ST0883,7,91,100,66,76,99,61,58,77,69.99,Average,dbms,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,69.95109999999993,Average
ST0884,12,93,96,89,72,82,89,87,98,87.51,Good,ml,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,76.89290000000001,Good
ST0885,20,51,64,82,63,76,77,78,85,81.74,Good,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,76.0416,Good
ST0886,17,84,41,79,83,54,76,90,72,77.3,Good,os,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,76.54530000000007,Good
ST0887,5,91,74,77,50,67,84,51,57,55.85,Needs Improvement,python,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,59.83920000000005,Average
ST0888,10,83,46,72,56,57,90,54,46,58.79,Needs Improvement,python,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Spend more time completing and practicing assignments.,59.33439999999999,Average
ST0889,8,79,60,67,43,73,93,70,40,60.52,Average,python,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time.,60.969400000000086,Average
ST0890,5,62,57,40,86,61,47,94,72,46.66,Needs Improvement,os,python,Focus strongly on python and improve overall study consistency.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments. Overall performance needs improvement. Follow a consistent study plan.,49.72449999999995,Needs Improvement
ST0891,19,62,42,94,64,50,80,53,40,65.29,Average,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,67.82059999999998,Average
ST0892,11,67,81,47,69,97,88,50,63,65.17,Average,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Improve your attendance.,65.10880000000004,Average
ST0893,13,81,93,76,48,96,74,65,43,71.52,Average,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,76.80899999999993,Good
ST0894,17,81,100,71,60,52,90,81,43,77.65,Good,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,76.66770000000001,Good
ST0895,8,84,78,99,59,43,50,66,100,63.89,Average,ml,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time.,66.11380000000005,Average
ST0896,8,88,80,87,58,61,63,50,57,64.64,Average,python,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,66.05490000000007,Average
ST0897,10,95,88,82,58,46,88,77,66,73.81,Average,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,72.91030000000009,Average
ST0898,16,78,50,76,51,100,60,73,82,72.26,Average,dbms,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,72.20610000000012,Average
ST0899,19,98,78,43,76,82,90,82,98,83.6,Good,ml,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,81.26390000000013,Good
ST0900,7,78,63,69,81,93,41,58,71,64.13,Average,dbms,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time.,60.95480000000004,Average
ST0901,17,93,99,45,56,63,79,45,72,72.97,Average,python,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it.,74.15750000000007,Average
ST0902,16,65,85,85,76,43,58,85,67,74.76,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,75.4328,Good
ST0903,10,93,58,93,93,67,78,91,81,72.1,Average,maths,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,71.14450000000002,Average
ST0904,11,96,43,58,87,54,67,77,80,65.02,Average,maths,dbms,Complete assignments regularly and practice more in dbms.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,65.1355000000001,Average
ST0905,15,59,65,71,78,40,98,88,94,67.89,Average,python,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,69.36440000000007,Average
ST0906,14,79,77,48,67,94,56,81,75,74.97,Average,dbms,python,Maintain your current performance and strengthen python further.,Focus more on PYTHON as it is your weakest subject.,74.06770000000002,Average
ST0907,14,74,81,51,80,42,45,67,99,67.12,Average,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject.,68.14609999999993,Average
ST0908,7,88,71,50,74,53,58,40,45,61.51,Average,maths,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,60.691300000000055,Average
ST0909,11,69,78,85,86,77,95,74,55,74.14,Average,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance.,73.46380000000009,Average
ST0910,18,54,84,94,87,89,77,79,73,77.61,Good,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,77.48089999999992,Good
ST0911,7,50,85,55,57,96,67,47,62,59.53,Needs Improvement,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Improve your attendance.,61.69999999999998,Average
ST0912,17,79,75,40,53,40,41,98,89,71.81,Average,os,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency.,72.43140000000008,Average
ST0913,17,98,79,84,74,77,77,91,81,83.84,Good,os,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,82.68380000000008,Good
ST0914,6,52,76,94,83,77,94,93,63,68.3,Average,python,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Improve your attendance.,68.65190000000007,Average
ST0915,16,94,72,92,80,60,76,86,95,80.28,Good,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.30610000000001,Good
ST0916,18,63,75,60,99,87,90,95,88,79.93,Good,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,78.31260000000007,Good
ST0917,14,79,42,69,46,68,91,46,52,64.66,Average,python,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Spend more time completing and practicing assignments.,65.92749999999992,Average
ST0918,8,99,48,52,80,44,43,50,95,57.37,Needs Improvement,ml,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,59.161100000000005,Average
ST0919,16,53,47,73,52,88,61,78,57,61.15,Average,dbms,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,63.57319999999992,Average
ST0920,12,67,72,43,57,49,65,100,93,69.93,Average,os,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Improve your attendance.,67.73230000000004,Average
ST0921,17,86,98,67,76,67,88,43,52,79.89,Good,python,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.95900000000007,Good
ST0922,19,74,45,77,52,60,82,64,88,70.43,Average,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments.,72.27010000000007,Average
ST0923,13,97,80,97,75,89,75,51,76,80.6,Good,dbms,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,79.92290000000008,Good
ST0924,11,50,78,70,70,46,97,65,82,59.99,Needs Improvement,python,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Improve your attendance.,62.803099999999894,Average
ST0925,5,95,43,98,41,42,52,77,78,52.79,Needs Improvement,ml,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,62.93970000000003,Average
ST0926,7,64,52,94,55,84,91,85,100,71.89,Average,ml,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,69.34490000000005,Average
ST0927,17,58,88,66,48,86,97,51,81,75.13,Good,python,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,74.80120000000002,Average
ST0928,16,64,99,44,48,59,71,82,56,68.98,Average,os,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,70.51269999999991,Average
ST0929,18,98,41,64,77,58,56,90,54,72.83,Average,os,ml,Complete assignments regularly and practice more in ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,72.43669999999996,Average
ST0930,13,73,99,42,50,74,80,92,57,82.71,Good,os,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Overall performance is good. Focus on strengthening your weak areas.,79.04539999999999,Good
ST0931,19,53,44,72,93,43,75,76,62,72.26,Average,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,71.76510000000007,Average
ST0932,16,61,83,43,95,44,94,85,93,68.64,Average,maths,dbms,Improve attendance and give additional attention to dbms.,Focus more on DBMS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,69.55060000000007,Average
ST0933,5,86,66,64,61,40,99,92,90,57.42,Needs Improvement,python,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,59.61890000000003,Average
ST0934,13,86,71,59,72,43,85,63,69,72.86,Average,python,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,71.87199999999991,Average
ST0935,12,92,60,73,75,51,58,55,97,72.69,Average,ml,dbms,Maintain your current performance and strengthen dbms further.,Focus more on DBMS as it is your weakest subject. Your attendance is good. Keep maintaining it.,68.99379999999992,Average
ST0936,5,55,47,65,84,99,97,96,73,63.78,Average,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,63.642999999999994,Average
ST0937,10,88,77,44,62,66,99,52,97,64.42,Average,python,os,Maintain your current performance and strengthen os further.,Focus more on OS as it is your weakest subject. Your attendance is good. Keep maintaining it.,67.53260000000002,Average
ST0938,9,95,47,74,84,95,74,64,43,68.05,Average,dbms,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,66.67300000000007,Average
ST0939,10,73,89,100,84,81,85,100,42,73.85,Average,os,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject.,74.56530000000005,Average
ST0940,14,60,42,67,73,62,79,93,46,66.71,Average,os,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Improve your attendance. Spend more time completing and practicing assignments.,66.26580000000001,Average
ST0941,16,62,93,68,48,64,95,93,95,81.03,Good,python,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Overall performance is good. Focus on strengthening your weak areas.,77.93449999999996,Good
ST0942,17,83,83,48,63,60,98,96,57,73.11,Average,python,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency.,76.55890000000004,Good
ST0943,20,74,100,91,47,100,67,91,81,91.3,Excellent,dbms,maths,Maintain your current performance and strengthen maths further.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Overall performance is good. Focus on strengthening your weak areas.,81.58860000000006,Good
ST0944,17,56,97,77,46,97,40,93,46,74.5,Average,dbms,python,Improve attendance and give additional attention to python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,75.31020000000002,Good
ST0945,17,53,42,89,75,91,81,43,79,72.4,Average,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance. Spend more time completing and practicing assignments.,72.38499999999996,Average
ST0946,19,57,61,45,57,63,57,50,45,57.25,Needs Improvement,dbms,ml,Improve attendance and give additional attention to ml.,Focus more on ML as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,58.55479999999999,Average
ST0947,9,69,45,58,42,64,87,71,61,58.48,Needs Improvement,python,maths,Improve attendance and give additional attention to maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Improve your attendance. Spend more time completing and practicing assignments.,58.87189999999991,Average
ST0948,20,78,41,99,67,84,79,88,97,79.05,Good,ml,maths,Complete assignments regularly and practice more in maths.,Focus more on MATHS as it is your weakest subject. Your study time is good. Maintain this consistency. Spend more time completing and practicing assignments. Overall performance is good. Focus on strengthening your weak areas.,78.02500000000003,Good
ST0949,10,100,62,83,45,94,72,46,40,69.44,Average,dbms,ml,Maintain your current performance and strengthen ml further.,Focus more on ML as it is your weakest subject. Your attendance is good. Keep maintaining it.,65.7579,Average
ST0950,9,94,83,96,83,85,51,85,43,80.11,Good,dbms,ml,Increase study time and focus more on ml.,Focus more on ML as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Overall performance is good. Focus on strengthening your weak areas.,77.57019999999993,Good
ST0951,15,95,41,50,83,71,47,97,85,70.87,Average,os,python,Complete assignments regularly and practice more in python.,Focus more on PYTHON as it is your weakest subject. Your study time is good. Maintain this consistency. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,71.40099999999995,Average
ST0952,16,59,77,41,60,94,63,50,88,63.8,Average,dbms,os,Improve attendance and give additional attention to os.,Focus more on OS as it is your weakest subject. Your study time is good. Maintain this consistency. Improve your attendance.,64.65280000000007,Average
ST0953,9,92,56,86,67,71,55,67,91,71.18,Average,ml,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it. Spend more time completing and practicing assignments.,69.74710000000003,Average
ST0954,8,83,74,83,79,44,89,93,89,73.19,Average,os,dbms,Increase study time and focus more on dbms.,Focus more on DBMS as it is your weakest subject. Increase your weekly study time.,71.21609999999993,Average
ST0955,7,75,73,83,93,75,43,80,82,75.99,Good,maths,python,Increase study time and focus more on python.,Focus more on PYTHON as it is your weakest subject. Increase your weekly study time. Overall performance is good. Focus on strengthening your weak areas.,73.98199999999991,Average
ST0956,7,90,62,48,93,85,77,62,68,64.97,Average,maths,os,Increase study time and focus more on os.,Focus more on OS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,64.31320000000004,Average
ST0957,8,98,69,60,40,81,83,84,60,64.07,Average,os,maths,Increase study time and focus more on maths.,Focus more on MATHS as it is your weakest subject. Increase your weekly study time. Your attendance is good. Keep maintaining it.,64.14449999999997,Average
